"event.id","timestamp","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","coords.x1","coords.x2","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard","study.name","sensor.type","birth.latitude","birth.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
1149963493,2013-09-05 10:30:11,51.4114264,68.3780632,0,12.9,"stopover",51.4114264,68.3780632,TRUE,"GPS",2013-09-05 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963494,2013-09-05 11:40:06,51.678215,68.4370155,4.59,10,"flight",51.678215,68.4370155,TRUE,"GPS",2013-09-05 11:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963495,2013-09-05 12:00:06,51.7217511,68.4617282,119.93,3.8,"flight",51.7217511,68.4617282,TRUE,"GPS",2013-09-05 12:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963496,2013-09-05 12:20:06,51.7240204,68.4620656,0,0,"flight",51.7240204,68.4620656,TRUE,"GPS",2013-09-05 12:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963497,2013-09-05 13:20:07,51.8427739,68.5010946,0,-3.7,"flight",51.8427739,68.5010946,TRUE,"GPS",2013-09-05 13:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963498,2013-09-05 13:40:06,51.8430601,68.5011084,0,-1.2,"flight",51.8430601,68.5011084,TRUE,"GPS",2013-09-05 13:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963499,2013-09-05 14:40:07,52.6530704,68.5551595,152.7,22.3,"stopover",52.6530704,68.5551595,TRUE,"GPS",2013-09-05 14:40:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963500,2013-09-05 18:00:41,52.6378545,68.563404,0,12.9,"stopover",52.6378545,68.563404,TRUE,"GPS",2013-09-05 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963501,2013-09-06 07:00:23,52.6375728,68.5610011,0,21.3,"stopover",52.6375728,68.5610011,TRUE,"GPS",2013-09-06 07:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963502,2013-09-06 07:20:06,52.6375007,68.5609839,188.74,19.6,"stopover",52.6375007,68.5609839,TRUE,"GPS",2013-09-06 07:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963503,2013-09-06 07:40:07,52.6371714,68.5631714,154.66,13,"stopover",52.6371714,68.5631714,TRUE,"GPS",2013-09-06 07:40:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963504,2013-09-06 08:00:06,52.6438826,68.5637179,0,14.5,"stopover",52.6438826,68.5637179,TRUE,"GPS",2013-09-06 08:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963505,2013-09-06 08:20:06,52.6411124,68.5629295,116,15.9,"stopover",52.6411124,68.5629295,TRUE,"GPS",2013-09-06 08:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963506,2013-09-06 08:40:06,52.6393012,68.5631851,0,14.5,"stopover",52.6393012,68.5631851,TRUE,"GPS",2013-09-06 08:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963507,2013-09-06 09:00:07,52.6381345,68.5623679,289.01,16.7,"stopover",52.6381345,68.5623679,TRUE,"GPS",2013-09-06 09:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963508,2013-09-06 09:20:06,52.6373308,68.5637592,211.68,10.6,"stopover",52.6373308,68.5637592,TRUE,"GPS",2013-09-06 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963509,2013-09-06 09:40:07,52.640255,68.5622808,0,13.3,"stopover",52.640255,68.5622808,TRUE,"GPS",2013-09-06 09:40:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963510,2013-09-06 10:00:07,52.6395397,68.5646231,139.59,11.3,"stopover",52.6395397,68.5646231,TRUE,"GPS",2013-09-06 10:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963511,2013-09-06 10:20:06,52.6400705,68.5643816,0,9.6,"stopover",52.6400705,68.5643816,TRUE,"GPS",2013-09-06 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963512,2013-09-06 10:30:10,52.6400036,68.5643757,0,13,"stopover",52.6400036,68.5643757,TRUE,"GPS",2013-09-06 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963513,2013-09-06 12:00:10,52.641414,68.5648285,289.01,15.1,"stopover",52.641414,68.5648285,TRUE,"GPS",2013-09-06 12:00:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963514,2013-09-06 12:20:06,52.6437405,68.5621309,155.98,20.1,"stopover",52.6437405,68.5621309,TRUE,"GPS",2013-09-06 12:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963515,2013-09-06 13:00:07,52.6436361,68.564079,237.9,8.7,"stopover",52.6436361,68.564079,TRUE,"GPS",2013-09-06 13:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963516,2013-09-06 13:20:07,52.6421287,68.5641046,190.71,6.6,"stopover",52.6421287,68.5641046,TRUE,"GPS",2013-09-06 13:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963517,2013-09-06 18:00:41,52.6386022,68.5640123,0,11.7,"stopover",52.6386022,68.5640123,TRUE,"GPS",2013-09-06 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963518,2013-09-07 10:00:23,52.6297939,68.5623388,0,9.9,"stopover",52.6297939,68.5623388,TRUE,"GPS",2013-09-07 10:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963519,2013-09-07 10:30:10,52.6424388,68.5619858,268.04,17.4,"stopover",52.6424388,68.5619858,TRUE,"GPS",2013-09-07 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963520,2013-09-07 18:00:53,52.6408525,68.5645312,0,10.4,"stopover",52.6408525,68.5645312,TRUE,"GPS",2013-09-07 18:00:53,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963521,2013-09-10 10:00:23,52.6673806,68.5722421,46.53,8.1,"stopover",52.6673806,68.5722421,TRUE,"GPS",2013-09-10 10:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963522,2013-09-10 10:30:10,52.6681106,68.5718233,0,7.3,"stopover",52.6681106,68.5718233,TRUE,"GPS",2013-09-10 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963523,2013-09-10 13:20:23,52.6713434,68.5722715,0,18.3,"stopover",52.6713434,68.5722715,TRUE,"GPS",2013-09-10 13:20:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963524,2013-09-10 18:00:41,52.6408381,68.5645186,0,11.2,"stopover",52.6408381,68.5645186,TRUE,"GPS",2013-09-10 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963525,2013-09-11 08:40:23,52.6365277,68.5611198,0,19.7,"stopover",52.6365277,68.5611198,TRUE,"GPS",2013-09-11 08:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963526,2013-09-11 09:00:06,52.6720353,68.5697666,296.22,14.3,"stopover",52.6720353,68.5697666,TRUE,"GPS",2013-09-11 09:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963527,2013-09-11 09:20:07,52.6711782,68.572687,126.48,13.4,"stopover",52.6711782,68.572687,TRUE,"GPS",2013-09-11 09:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963528,2013-09-11 10:00:06,52.6625437,68.5683211,0,8.1,"stopover",52.6625437,68.5683211,TRUE,"GPS",2013-09-11 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963529,2013-09-11 10:20:06,52.6671157,68.5727649,0,9.4,"stopover",52.6671157,68.5727649,TRUE,"GPS",2013-09-11 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963530,2013-09-11 10:30:10,52.6671048,68.5727528,0,7,"stopover",52.6671048,68.5727528,TRUE,"GPS",2013-09-11 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963531,2013-09-11 18:01:47,52.6383275,68.5638888,0,8.4,"stopover",52.6383275,68.5638888,TRUE,"GPS",2013-09-11 18:01:47,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963532,2013-09-13 08:00:23,52.6669713,68.5715218,258.21,13.8,"stopover",52.6669713,68.5715218,TRUE,"GPS",2013-09-13 08:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963533,2013-09-13 08:20:06,52.6677901,68.5712126,0,11.6,"stopover",52.6677901,68.5712126,TRUE,"GPS",2013-09-13 08:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963534,2013-09-13 08:40:06,52.6673172,68.5711172,0,12.3,"stopover",52.6673172,68.5711172,TRUE,"GPS",2013-09-13 08:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963535,2013-09-13 09:00:06,52.6654871,68.569463,67.5,16.2,"stopover",52.6654871,68.569463,TRUE,"GPS",2013-09-13 09:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963536,2013-09-13 09:20:06,52.6704949,68.5698819,251,11.7,"stopover",52.6704949,68.5698819,TRUE,"GPS",2013-09-13 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963537,2013-09-13 09:40:06,52.6705646,68.5698438,0,12,"stopover",52.6705646,68.5698438,TRUE,"GPS",2013-09-13 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963538,2013-09-13 10:00:06,52.6705096,68.5698417,0,11.7,"stopover",52.6705096,68.5698417,TRUE,"GPS",2013-09-13 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963539,2013-09-13 10:20:06,52.6707234,68.569886,239.86,10.3,"stopover",52.6707234,68.569886,TRUE,"GPS",2013-09-13 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963540,2013-09-13 10:30:10,52.6707904,68.5698755,0,12.4,"stopover",52.6707904,68.5698755,TRUE,"GPS",2013-09-13 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963541,2013-09-13 18:00:23,52.6382116,68.5639999,0,-25.4,"stopover",52.6382116,68.5639999,TRUE,"GPS",2013-09-13 18:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963542,2013-09-14 10:30:23,52.6537918,68.5695201,0,3.8,"stopover",52.6537918,68.5695201,TRUE,"GPS",2013-09-14 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
